date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:20	2616/2616	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-3672.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-3672ebe6.css	(from https://tmtc.edu.ph/)
16:39:20	214/214	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-image.minae82.css	(from https://tmtc.edu.ph/)
16:39:21	278/278	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.minae82.css	(from https://tmtc.edu.ph/)
16:39:21	54666/54666	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/frontend.minae82.css	(from https://tmtc.edu.ph/)
16:39:21	13446/13446	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-search.min50fa.css	(from https://tmtc.edu.ph/)
16:39:21	162/162	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min50fa.css	(from https://tmtc.edu.ph/)
16:39:22	27363/27363	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min50fa.css	(from https://tmtc.edu.ph/)
16:39:22	5110/5110	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-social-icons.minae82.css	(from https://tmtc.edu.ph/)
16:39:22	6713/6713	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.minae82.css	(from https://tmtc.edu.ph/)
16:39:22	560/560	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-heading.minae82.css	(from https://tmtc.edu.ph/)
16:39:23	10255/10255	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/widget-icon-list.minae82.css	(from https://tmtc.edu.ph/)
16:39:23	1028/1028	---M--	200	added ('OK')	text/css	date:Sun,%2005%20Jul%202026%2001:06:26%20GMT	https://tmtc.edu.ph/wp-content/plugins/tablentor/assets/front/css/table-csv.css?ver=3.0.2	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/tablentor/assets/front/css/table-csv5b75.css	(from https://tmtc.edu.ph/)
16:39:24	26722/26722	---M--	200	added ('OK')	text/css	date:Sun,%2005%20Jul%202026%2001:06:26%20GMT	https://tmtc.edu.ph/wp-content/plugins/tablentor/assets/front/css/data-table.min.css?ver=3.0.2	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/tablentor/assets/front/css/data-table.min5b75.css	(from https://tmtc.edu.ph/)
16:39:24	754/754	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-4671.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-4671ebe6.css	(from https://tmtc.edu.ph/)
16:39:24	875/875	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-4703.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-4703ebe6.css	(from https://tmtc.edu.ph/)
16:39:24	779/779	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-4696.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-4696ebe6.css	(from https://tmtc.edu.ph/)
16:39:25	130/130	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.minae82.css	(from https://tmtc.edu.ph/)
16:39:25	16471/16471	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://tmtc.edu.ph/)
16:39:25	5486/5486	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:01%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.minae82.css	(from https://tmtc.edu.ph/)
16:39:25	2341/2341	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/widget-slides.min50fa.css	(from https://tmtc.edu.ph/)
16:39:26	778/778	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min50fa.css	(from https://tmtc.edu.ph/)
16:39:26	23510/23510	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-3845.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-3845ebe6.css	(from https://tmtc.edu.ph/)
16:39:26	6618/6618	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/base-desktop.css?ver=6a7f129591f24	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/base-desktop757a.css	(from https://tmtc.edu.ph/)
16:39:27	87/87	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/base-mobile.css?ver=6a7f129591f24	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/base-mobile757a.css	(from https://tmtc.edu.ph/)
16:39:27	24527/24527	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:25%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-3679.css?ver=1786712725	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-3679ebe6.css	(from https://tmtc.edu.ph/)
16:39:27	10554/10554	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202026%2013:05:26%20GMT	https://tmtc.edu.ph/wp-content/uploads/elementor/css/post-4438.css?ver=1786712726	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/elementor/css/post-4438abcb.css	(from https://tmtc.edu.ph/)
16:39:28	87553/87553	---M--	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2011:43:37%20GMT	https://tmtc.edu.ph/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/jquery/jquery.minf43b.js	(from https://tmtc.edu.ph/)
16:39:28	13577/13577	---M--	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2011:43:37%20GMT	https://tmtc.edu.ph/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://tmtc.edu.ph/)
16:39:30	212/212	---MCZ	401	error ('Unauthorized')	application/json	date:Sat,%2015%20Aug%202026%2015:39:28%20GMT	https://tmtc.edu.ph/wp-json/wp/v2/pages/3845	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-json/wp/v2/pages/3845.22.delayed	(from https://tmtc.edu.ph/)
16:39:30	780/780	---M-Z	200	added ('OK')	text/xml	date:Sat,%2015%20Aug%202026%2015:39:29%20GMT	https://tmtc.edu.ph/xmlrpc.php?rsd	C:/My%20Web%20Sites/scime/tmtc.edu.ph/xmlrpc0db0.php	(from https://tmtc.edu.ph/)
16:39:30	539063/539063	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Aug%202026%2015:39:28%20GMT	https://tmtc.edu.ph/wp-json/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-json/index.html	(from https://tmtc.edu.ph/)
16:39:31	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2015%20Aug%202026%2015:39:30%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/scime/www.googletagmanager.com/gtm.245445.delayed	(from https://tmtc.edu.ph/)
16:39:31	2310/2310	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Nov%202022%2009:00:45%20GMT	https://tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-32x32.png	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-32x32.png	(from https://tmtc.edu.ph/)
16:39:32	47704/47704	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Nov%202022%2009:00:37%20GMT	https://tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-192x192.png	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-192x192.png	(from https://tmtc.edu.ph/)
16:39:33	18982/18982	---M--	200	added ('OK')	image/webp	date:Tue,%2005%20May%202026%2021:25:28%20GMT	https://tmtc.edu.ph/wp-content/uploads/2026/05/tmtcs-website-logo.webp	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/2026/05/tmtcs-website-logo.webp	(from https://tmtc.edu.ph/)
16:39:33	42087/42087	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Nov%202022%2009:00:37%20GMT	https://tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-180x180.png	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/uploads/2022/11/cropped-logo1-180x180.png	(from https://tmtc.edu.ph/)
16:39:33	47194/47194	---MCZ	200	added ('OK')	application/javascript	etag:W/%228bd9508f1ab9a0b8d7c61dc7e299c3fa%22	https://js-eu1.hsforms.net/forms/embed/148778842.js	C:/My%20Web%20Sites/scime/js-eu1.hsforms.net/forms/embed/148778842.js	(from https://tmtc.edu.ph/)
16:39:34	87953/87953	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:32%20GMT	https://tmtc.edu.ph/academics/basic-education/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/basic-education/index.html	(from https://tmtc.edu.ph/)
16:39:35	115118/115118	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:32%20GMT	https://tmtc.edu.ph/academics/bachelor-of-science-in-medical-laboratory-science/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/bachelor-of-science-in-medical-laboratory-science/index.html	(from https://tmtc.edu.ph/)
16:39:36	121761/121761	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:32%20GMT	https://tmtc.edu.ph/academics/bachelor-of-science-in-nursing/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/bachelor-of-science-in-nursing/index.html	(from https://tmtc.edu.ph/)
16:39:36	92328/92328	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:33%20GMT	https://tmtc.edu.ph/academics/school-of-computing-and-media-arts/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/school-of-computing-and-media-arts/index.html	(from https://tmtc.edu.ph/)
16:39:37	97511/97511	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:34%20GMT	https://tmtc.edu.ph/academics/school-of-medicine/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/school-of-medicine/index.html	(from https://tmtc.edu.ph/)
16:39:37	995/995	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min50fa.css	(from https://tmtc.edu.ph/)
16:39:37	137964/137964	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:35%20GMT	https://tmtc.edu.ph/admissions/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/admissions/index.html	(from https://tmtc.edu.ph/)
16:39:37	105404/105404	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:36%20GMT	https://tmtc.edu.ph/about/about-tmtcs/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/about/about-tmtcs/index.html	(from https://tmtc.edu.ph/)
16:39:37	77/77	---M--	200	added ('OK')	text/css	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.minae82.css	(from https://tmtc.edu.ph/)
16:39:38	108345/108345	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:36%20GMT	https://tmtc.edu.ph/about/partners/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/about/partners/index.html	(from https://tmtc.edu.ph/)
16:39:38	110659/110659	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:36%20GMT	https://tmtc.edu.ph/about/leadership/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/about/leadership/index.html	(from https://tmtc.edu.ph/)
16:39:39	104832/104832	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:37%20GMT	https://tmtc.edu.ph/about/testimonials/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/about/testimonials/index.html	(from https://tmtc.edu.ph/)
16:39:39	1708/1708	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2015%20Aug%202026%2015:37:33%20GMT	https://js-eu1.hs-scripts.com/148778842.js?integration=WordPress&ver=11.3.70	C:/My%20Web%20Sites/scime/js-eu1.hs-scripts.com/14877884205ab.js	(from https://tmtc.edu.ph/)
16:39:40	107084/107084	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:38%20GMT	https://tmtc.edu.ph/online-library/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/online-library/index.html	(from https://tmtc.edu.ph/)
16:39:40	99591/99591	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:38%20GMT	https://tmtc.edu.ph/news/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/news/index.html	(from https://tmtc.edu.ph/)
16:39:40	116165/116165	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:38%20GMT	https://tmtc.edu.ph/campus-life/life-at-tmtcs/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/campus-life/life-at-tmtcs/index.html	(from https://tmtc.edu.ph/)
16:39:40	1830/1830	---M--	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2019:47:07%20GMT	https://tmtc.edu.ph/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.7	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/themes/hello-elementor/assets/js/hello-frontenda7da.js	(from https://tmtc.edu.ph/)
16:39:41	114226/114226	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:39%20GMT	https://tmtc.edu.ph/contact-us/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/contact-us/index.html	(from https://tmtc.edu.ph/)
16:39:41	5819/5819	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/js/webpack.runtime.minae82.js	(from https://tmtc.edu.ph/)
16:39:41	86895/86895	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:39%20GMT	https://tmtc.edu.ph/academics/basic-education/preschool-and-elementary-program/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/basic-education/preschool-and-elementary-program/index.html	(from https://tmtc.edu.ph/)
16:39:42	95705/95705	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:40%20GMT	https://tmtc.edu.ph/campus-life/student-leaders/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/campus-life/student-leaders/index.html	(from https://tmtc.edu.ph/)
16:39:42	84039/84039	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:40%20GMT	https://tmtc.edu.ph/academics/basic-education/junior-high-school/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/basic-education/junior-high-school/index.html	(from https://tmtc.edu.ph/)
16:39:42	50602/50602	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/js/frontend-modules.minae82.js	(from https://tmtc.edu.ph/)
16:39:42	84046/84046	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Aug%202026%2015:39:41%20GMT	https://tmtc.edu.ph/academics/basic-education/senior-high-school/	C:/My%20Web%20Sites/scime/tmtc.edu.ph/academics/basic-education/senior-high-school/index.html	(from https://tmtc.edu.ph/)
16:39:42	21464/21464	---M--	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2011:43:37%20GMT	https://tmtc.edu.ph/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/jquery/ui/core.minb37e.js	(from https://tmtc.edu.ph/)
16:39:43	3721/3721	---M--	200	added ('OK')	text/javascript	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min50fa.js	(from https://tmtc.edu.ph/)
16:39:43	32098/32098	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.2.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/js/frontend.minae82.js	(from https://tmtc.edu.ph/)
16:39:44	24109/24109	---M--	200	added ('OK')	text/javascript	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://tmtc.edu.ph/)
16:39:44	5520/5520	---M--	200	added ('OK')	text/javascript	date:Thu,%2004%20Dec%202025%2011:43:37%20GMT	https://tmtc.edu.ph/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/imagesloaded.minbb93.js	(from https://tmtc.edu.ph/)
16:39:44	6242/6242	---M--	200	added ('OK')	text/javascript	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min50fa.js	(from https://tmtc.edu.ph/)
16:39:45	5050/5050	---M--	200	added ('OK')	text/javascript	date:Fri,%2010%20Jul%202026%2001:07:07%20GMT	https://tmtc.edu.ph/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/dist/hooks.min394d.js	(from https://tmtc.edu.ph/)
16:39:45	143709/143709	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Jul%202026%2008:12:02%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://tmtc.edu.ph/)
16:39:45	5732/5732	---M--	200	added ('OK')	text/javascript	date:Fri,%2010%20Jul%202026%2001:07:07%20GMT	https://tmtc.edu.ph/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-includes/js/dist/i18n.mineca5.js	(from https://tmtc.edu.ph/)
16:39:45	23939/23939	---M--	200	added ('OK')	text/javascript	date:Tue,%2028%20Jul%202026%2019:10:41%20GMT	https://tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.2.1	C:/My%20Web%20Sites/scime/tmtc.edu.ph/wp-content/plugins/elementor-pro/assets/js/frontend.min50fa.js	(from https://tmtc.edu.ph/)
